인보이스 번호,5515253163,
인보이스 날짜,2026-02-28,
마감일,2026-03-30,
결제 ID,4907-3667-0302,
결제 계정 ID,01DA80-8E7EBE-D7F984,
통화,KRW,
환율,"1,430.08",
총 청구 금액,"₩586,249,568",
결제 계정 이름,결제 계정 ID,프로젝트 이름,프로젝트 ID,프로젝트 계층 구조,서비스 설명,서비스 ID,SKU 설명,SKU ID,소비 모델 설명,크레딧 유형,비용 유형,사용량 시작일,사용량 종료일,사용량,사용량 단위,반올림되지 않은 비용(₩),비용(₩)
koreanair,017CF6-A8F3C0-8F8FDC,koreanair - project,koreanair-project,sphinfo.co.kr > koreanair,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"3,940",count,0.000000,0
koreanair,017CF6-A8F3C0-8F8FDC,koreanair - project,koreanair-project,sphinfo.co.kr > koreanair,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
koreanre,01DE79-524E4C-59EDF4,koreanre - project,maps-int-73043529,sphinfo.co.kr,Places API (New),0776-5E2E-55E3,Places API Text Search Pro,4FDA-34B1-A910,Default,,사용량,2026-02-01,2026-02-28,397,count,0.000000,0
koreanre,01DE79-524E4C-59EDF4,koreanre - project,maps-int-73043529,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
kt-online-dt,011C58-F99412-E1FA5E,kt-online-dt - project,kt-online-dt-project,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"1,408",count,0.000000,0
kt-online-dt,011C58-F99412-E1FA5E,kt-online-dt - project,kt-online-dt-project,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
kt-powertel,0170B5-EC75DC-A0DFDF,kt-powertel - project,map-for-work-int-34359667,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"7,806",count,0.000000,0
kt-powertel,0170B5-EC75DC-A0DFDF,kt-powertel - project,map-for-work-int-34359667,sphinfo.co.kr,Places API,213C-9623-1402,Basic Data,75D4-C522-326B,Default,,사용량,2026-02-01,2026-02-28,106,count,0.000000,0
kt-powertel,0170B5-EC75DC-A0DFDF,kt-powertel - project,map-for-work-int-34359667,sphinfo.co.kr,Places API,213C-9623-1402,Query Autocomplete - Per Request,C4B1-8805-63EF,Default,,사용량,2026-02-01,2026-02-28,"1,620",count,0.000000,0
kt-powertel,0170B5-EC75DC-A0DFDF,kt-powertel - project,map-for-work-int-34359667,sphinfo.co.kr,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,Default,,사용량,2026-02-01,2026-02-28,106,count,0.000000,0
kt-powertel,0170B5-EC75DC-A0DFDF,kt-powertel - project,map-for-work-int-34359667,sphinfo.co.kr,Places API,213C-9623-1402,Places - Text Search,E95A-86C7-7F47,Default,,사용량,2026-02-01,2026-02-28,85,count,0.000000,0
kt-powertel,0170B5-EC75DC-A0DFDF,kt-powertel - project,map-for-work-int-34359667,sphinfo.co.kr,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,Default,,사용량,2026-02-01,2026-02-28,106,count,0.000000,0
kt-powertel,0170B5-EC75DC-A0DFDF,kt-powertel - project,map-for-work-int-34359667,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
kt-telecop-police,01981E-49572B-81D8AF,kt-telecop-police,kt-telecop-police,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,239,count,0.000000,0
kt-telecop-police,01981E-49572B-81D8AF,kt-telecop-police,kt-telecop-police,sphinfo.co.kr,Maps API,1934-AA85-20F9,Maps SDK,6DE1-4D9C-5B67,Default,,사용량,2026-02-01,2026-02-28,"6,323",count,0.000000,0
kt-telecop-police,01981E-49572B-81D8AF,kt-telecop-police,kt-telecop-police,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
lg-dmst,0171B4-1575B6-A3A335,lg-dmst - project,lg-dmst-project,sphinfo.co.kr > lg-dmst,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.004,gibibyte,0.000000,0
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Places API,213C-9623-1402,Basic Data,75D4-C522-326B,Default,,사용량,2026-02-01,2026-02-28,"131,062",count,0.000000,0
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
lg-uplus,01A6B5-6C03AF-18A33F,lguplus - project,lguplus-project,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
lotte-global-logis,01A07A-AA4E87-28F21E,lotte-global-logis - project,maps-asset-13726496,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
mofa-callcenter,013BEE-9A876F-76463A,mofa-callcenter - project,mofa-callcenter-project,sphinfo.co.kr > mofa-callcenter,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Artifact Registry,149C-F9EC-3994,Artifact Registry Storage,8502-299A-ABAF,Default,,사용량,2026-02-01,2026-02-28,0.235,gibibyte month,0.000000,0
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Maps API,1934-AA85-20F9,Maps SDK,6DE1-4D9C-5B67,Default,,사용량,2026-02-01,2026-02-28,"1,072,320,228",count,0.000000,0
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API,213C-9623-1402,Basic Data,75D4-C522-326B,Default,,사용량,2026-02-01,2026-02-28,"966,998",count,0.000000,0
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.008,gibibyte,0.000000,0
newbalance,01A24B-B8A9C9-31E188,newbalance - project,newbalance-project,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
nims,01A1B0-97FF7F-A4FDFC,nims - project,nims-project,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"1,551",count,0.000000,0
nims,01A1B0-97FF7F-A4FDFC,nims - project,nims-project,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
Samsung-NowBrief,01FC72-F64E7A-262327,now-brief,smart-things-now-brief,sphinfo.co.kr > SmartThings,Maps API,1934-AA85-20F9,Maps SDK,6DE1-4D9C-5B67,Default,,사용량,2026-02-01,2026-02-28,"768,227",count,0.000000,0
Samsung-NowBrief,01FC72-F64E7A-262327,now-brief,smart-things-now-brief,sphinfo.co.kr > SmartThings,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
Samsung-NowBrief,01FC72-F64E7A-262327,now-brief,smart-things-now-brief,sphinfo.co.kr > SmartThings,Directions API,B7D9-FDCB-15D8,Directions Advanced,9407-00C2-CF85,Default,,사용량,2026-02-01,2026-02-28,"1,162",count,0.000000,0
pantos,01EF78-ADF325-25E5D9,pantos - project,pantos-project-256001,sphinfo.co.kr > pantos,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"1,897",count,0.000000,0
pantos,01EF78-ADF325-25E5D9,pantos - project,pantos-project-256001,sphinfo.co.kr > pantos,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
pantos,01EF78-ADF325-25E5D9,pantos-ID,pantos-id,sphinfo.co.kr > pantos,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"2,864",count,0.000000,0
pantos,01EF78-ADF325-25E5D9,pantos-ID,pantos-id,sphinfo.co.kr > pantos,Directions API,B7D9-FDCB-15D8,Directions,28A8-3EB4-4595,Default,,사용량,2026-02-01,2026-02-28,"2,632",count,0.000000,0
pantos,01EF78-ADF325-25E5D9,pantos-IoT,pantos-iot,sphinfo.co.kr > pantos,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-24,33,count,0.000000,0
pantos,01EF78-ADF325-25E5D9,pantos-LGEIN-YMS,pantos-lgein-yms,sphinfo.co.kr > pantos,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-27,126,count,0.000000,0
pantos,01EF78-ADF325-25E5D9,pantos-LGEML ,pantos-lgeml,sphinfo.co.kr > pantos,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,351,count,0.000000,0
pantos,01EF78-ADF325-25E5D9,pantos-LGESL,pantos-lgesl,sphinfo.co.kr > pantos,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-27,51,count,0.000000,0
pittasoft,01A62D-1B5E62-3F4679,pittasoft - project,map-for-work-asset-81602363,sphinfo.co.kr > pittasoft,Maps API,1934-AA85-20F9,Maps SDK,6DE1-4D9C-5B67,Default,,사용량,2026-02-01,2026-02-28,"3,395",count,0.000000,0
pittasoft,01A62D-1B5E62-3F4679,pittasoft - project,map-for-work-asset-81602363,sphinfo.co.kr > pittasoft,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"3,253",count,0.000000,0
pittasoft,01A62D-1B5E62-3F4679,pittasoft - project,map-for-work-asset-81602363,sphinfo.co.kr > pittasoft,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
posco,012C9D-13617D-0E734D,posco - project,map-for-work-int-120411933,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,206,count,0.000000,0
posco,012C9D-13617D-0E734D,posco - project,map-for-work-int-120411933,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
rememberapp,013CF7-D8746C-596785,rememberapp - project,maps-ext-27143441,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
s1,01C390-6833DC-7C05CF,s1 - project,maps-asset-21630576,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Street View,658E-F885-E11A,Default,,사용량,2026-02-01,2026-02-28,"3,077",count,0.000000,0
s1,01C390-6833DC-7C05CF,s1 - project,maps-asset-21630576,sphinfo.co.kr,Maps API,1934-AA85-20F9,Maps SDK,6DE1-4D9C-5B67,Default,,사용량,2026-02-01,2026-02-28,"164,120",count,0.000000,0
s1,01C390-6833DC-7C05CF,s1 - project,maps-asset-21630576,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
samsung-carbon-emission-management,01D8F9-ECCC8A-C07C79,samsung-carbon-emission,samsung-carbon-emission,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Street View,658E-F885-E11A,Default,,사용량,2026-02-01,2026-02-28,55,count,0.000000,0
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Places API,213C-9623-1402,Basic Data,75D4-C522-326B,Default,,사용량,2026-02-01,2026-02-28,"73,801",count,0.000000,0
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Directions API,B7D9-FDCB-15D8,Directions,28A8-3EB4-4595,Default,,사용량,2026-02-01,2026-02-28,124,count,0.000000,0
samsung-find,016B7F-A966CC-66E2B6,samsung-find,samsung-find-410705,sphinfo.co.kr > samsung-find,Maps API,1934-AA85-20F9,Maps SDK,6DE1-4D9C-5B67,Default,,사용량,2026-02-01,2026-02-28,"23,342,270",count,0.000000,0
samsung-find,016B7F-A966CC-66E2B6,samsung-find,samsung-find-410705,sphinfo.co.kr > samsung-find,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
samsung-gsrm,01E448-A8E45E-EBCBBF,samsung-gsrm - project,maps-int-11739052,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"6,538",count,0.000000,0
samsung-gsrm,01E448-A8E45E-EBCBBF,samsung-gsrm - project,maps-int-11739052,sphinfo.co.kr,Places API,213C-9623-1402,Basic Data,75D4-C522-326B,Default,,사용량,2026-02-01,2026-02-26,156,count,0.000000,0
samsung-gsrm,01E448-A8E45E-EBCBBF,samsung-gsrm - project,maps-int-11739052,sphinfo.co.kr,Places API,213C-9623-1402,Autocomplete without Places Details - Per Session,B52C-8320-6DC5,Default,,사용량,2026-02-01,2026-02-25,177,count,0.000000,0
samsung-gsrm,01E448-A8E45E-EBCBBF,samsung-gsrm - project,maps-int-11739052,sphinfo.co.kr,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,Default,,사용량,2026-02-01,2026-02-26,156,count,0.000000,0
samsung-gsrm,01E448-A8E45E-EBCBBF,samsung-gsrm - project,maps-int-11739052,sphinfo.co.kr,Places API,213C-9623-1402,Autocomplete (included with Places Details) - Per Session,E9C9-934B-DDB1,Default,,사용량,2026-02-01,2026-02-26,153,sessions,0.000000,0
samsung-gsrm,01E448-A8E45E-EBCBBF,samsung-gsrm - project,maps-int-11739052,sphinfo.co.kr,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,Default,,사용량,2026-02-01,2026-02-26,156,count,0.000000,0
samsung-gsrm,01E448-A8E45E-EBCBBF,samsung-gsrm - project,maps-int-11739052,sphinfo.co.kr,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,Default,,사용량,2026-02-01,2026-02-26,156,count,0.000000,0
samsung-gsrm,01E448-A8E45E-EBCBBF,samsung-gsrm - project,maps-int-11739052,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
samsung-gsrm,01E448-A8E45E-EBCBBF,samsung-gsrm - project,maps-int-11739052,sphinfo.co.kr,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-01,2026-02-27,222,count,0.000000,0
samsung-m-gspn,010B50-E40E72-1474C8,samsung-m-gspn-asia-project,samsung-m-gspn-asia-project,sphinfo.co.kr > samsung-m-gspn,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,747,count,0.000000,0
samsung-m-gspn,010B50-E40E72-1474C8,samsung-m-gspn-cn-project,samsung-m-gspn-cn-project,sphinfo.co.kr > samsung-m-gspn,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-05,9,count,0.000000,0
samsung-m-gspn,010B50-E40E72-1474C8,samsung-m-gspn-eu-project,samsung-m-gspn-eu-project,sphinfo.co.kr > samsung-m-gspn,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,552,count,0.000000,0
samsung-m-gspn,010B50-E40E72-1474C8,samsung-m-gspn-qa-project,samsung-m-gspn-qa-project,sphinfo.co.kr > samsung-m-gspn,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
samsung-nexshop,01671A-80224F-55DE18,samsung-nexshop - project,maps-int-46915648,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
samsung-sds-cello,015718-816F9E-1B3AED,samsung-sds-cello - project,map-for-work-int-154619931,sphinfo.co.kr > samsung-sds-cello,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
samsung-sds-cello,015718-816F9E-1B3AED,samsung-sds-cello - project,map-for-work-int-154619931,sphinfo.co.kr > samsung-sds-cello,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,Default,,사용량,2026-02-01,2026-02-28,"2,753",count,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,Default,,사용량,2026-02-01,2026-02-28,"2,625",count,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"2,211",count,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,Default,,사용량,2026-02-01,2026-02-26,"1,010",count,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,Places API,213C-9623-1402,Basic Data,75D4-C522-326B,Default,,사용량,2026-02-01,2026-02-28,"2,012",count,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,Places API,213C-9623-1402,Autocomplete without Places Details - Per Session,B52C-8320-6DC5,Default,,사용량,2026-02-01,2026-02-26,108,count,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,Places API,213C-9623-1402,Query Autocomplete - Per Request,C4B1-8805-63EF,Default,,사용량,2026-02-01,2026-02-27,415,count,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,Default,,사용량,2026-02-01,2026-02-27,18,count,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,Places API,213C-9623-1402,Places - Text Search,E95A-86C7-7F47,Default,,사용량,2026-02-01,2026-02-27,18,count,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,Default,,사용량,2026-02-01,2026-02-27,18,count,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,Default,,사용량,2026-02-01,2026-02-28,"1,994",count,0.000000,0
samsung-semcobuy,016F5C-268EB5-55585C,samsung-semcobuy - project,map-for-work-int-65008618,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
samsung-store,011DC2-82B7AF-9A735F,samsung-store - project,samsung-store-project,sphinfo.co.kr,Maps API,1934-AA85-20F9,Maps SDK,6DE1-4D9C-5B67,Default,,사용량,2026-02-01,2026-02-28,"77,395",count,0.000000,0
samsung-store,011DC2-82B7AF-9A735F,samsung-store - project,samsung-store-project,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
samsung-store,011DC2-82B7AF-9A735F,samsung-store - project,samsung-store-project,sphinfo.co.kr,Directions API,B7D9-FDCB-15D8,Directions Advanced,9407-00C2-CF85,Default,,사용량,2026-02-01,2026-02-28,"2,711",count,0.000000,0
samsung-visitin,0105E5-0B098D-4C2136,samsung-visitin,samsung-visitin,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"6,525",count,0.000000,0
samsung-visitin,0105E5-0B098D-4C2136,samsung-visitin,samsung-visitin,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
sandbox,01B001-3C0954-7024DD,sandbox - project,sandbox-project-301805,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
seavantage,012E9C-62FE95-B212A6,seavantage - project,maps-asset-59943897,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
pittasoft,01A62D-1B5E62-3F4679,seiwa - project,seiwa-project-255502,sphinfo.co.kr > pittasoft,Maps API,1934-AA85-20F9,Maps SDK,6DE1-4D9C-5B67,Default,,사용량,2026-02-01,2026-02-28,"5,395",count,0.000000,0
sk-planet-hotel,01B4A4-FAD1F0-ADD258,sk-planet-hotel - project,sk-planet-hotel-project,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
ulsan_fire_department,01447C-D22B22-8A5185,smart disaster response system,disco-axis-372406,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
socar,01C242-A7FD31-E75E2C,socar - project,socar-project-210506,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
ssg,01699C-454BDC-B1652D,ssg - project,ssg-project-264502,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,Default,,사용량,2026-02-01,2026-02-28,"8,459",count,0.000000,0
ssg,01699C-454BDC-B1652D,ssg - project,ssg-project-264502,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
station3,01AA42-DD39C7-963C0E,station3 - project,station3-project,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.005,gibibyte,0.000000,0
telcomcell,01388C-95D38A-C7D83B,telcomcell - project,maps-ext-34610340,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Street View,658E-F885-E11A,Default,,사용량,2026-02-01,2026-02-28,263,count,0.000000,0
telcomcell,01388C-95D38A-C7D83B,telcomcell - project,maps-ext-34610340,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
Timing Golf,01F4E2-D20E02-A688E9,timing-golf-gmp-project,timing-golf-gmp-project,sphinfo.co.kr,Maps API,1934-AA85-20F9,Maps SDK,6DE1-4D9C-5B67,Default,,사용량,2026-02-01,2026-02-28,285,count,0.000000,0
Timing Golf,01F4E2-D20E02-A688E9,timing-golf-gmp-project,timing-golf-gmp-project,sphinfo.co.kr,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,Default,,사용량,2026-02-01,2026-02-28,0.002,gibibyte,0.000000,0
