인보이스 번호,5540519493,
인보이스 날짜,2026-03-31,
마감일,2026-04-30,
결제 ID,4907-3667-0302,
결제 계정 ID,01DA80-8E7EBE-D7F984,
통화,KRW,
환율,"1,427.87",
총 청구 금액,"₩609,987,414",
결제 계정 이름,결제 계정 ID,프로젝트 이름,프로젝트 ID,프로젝트 계층 구조,서비스 설명,서비스 ID,SKU 설명,SKU ID,소비 모델 설명,크레딧 유형,비용 유형,사용량 시작일,사용량 종료일,사용량,사용량 단위,반올림되지 않은 비용(₩),비용(₩)
socar,01C242-A7FD31-E75E2C,socar - project,socar-project-210506,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-02-28,2026-03-31,0.004,gibibyte month,0.000000,0
socar,01C242-A7FD31-E75E2C,socar - project,socar-project-210506,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-02-28,2026-03-31,0.106,gibibyte month,0.000000,0
ssg,01699C-454BDC-B1652D,ssg - project,ssg-project-264502,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-02-28,2026-03-31,0.01,gibibyte month,0.000000,0
ssg,01699C-454BDC-B1652D,ssg - project,ssg-project-264502,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-02-28,2026-03-31,0.147,gibibyte month,0.000000,0
station3,01AA42-DD39C7-963C0E,station3 - project,station3-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-02-28,2026-03-31,0.004,gibibyte month,0.000000,0
station3,01AA42-DD39C7-963C0E,station3 - project,station3-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-02-28,2026-03-31,0.076,gibibyte month,0.000000,0
telcomcell,01388C-95D38A-C7D83B,telcomcell - project,maps-ext-34610340,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-02-28,2026-03-31,0.006,gibibyte month,0.000000,0
telcomcell,01388C-95D38A-C7D83B,telcomcell - project,maps-ext-34610340,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-02-28,2026-03-31,0.133,gibibyte month,0.000000,0
Timing Golf,01F4E2-D20E02-A688E9,timing-golf-gmp-project,timing-golf-gmp-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-02-28,2026-03-31,0.004,gibibyte month,0.000000,0
Timing Golf,01F4E2-D20E02-A688E9,timing-golf-gmp-project,timing-golf-gmp-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-02-28,2026-03-31,0.014,gibibyte month,0.000000,0
triphos,015308-53F293-DC5851,triphos - project,maps-asset-13115146,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-02-28,2026-03-31,0.005,gibibyte month,0.000000,0
triphos,015308-53F293-DC5851,triphos - project,maps-asset-13115146,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-02-28,2026-03-31,0.092,gibibyte month,0.000000,0
verygoodtour,01AE07-5591F9-530428,verygoodtour - project,map-for-work-ext-01553031,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-02-28,2026-03-31,0.009,gibibyte month,0.000000,0
verygoodtour,01AE07-5591F9-530428,verygoodtour - project,map-for-work-ext-01553031,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-02-28,2026-03-31,0.124,gibibyte month,0.000000,0
Visang,0181E3-ADBFEC-44869E,visang-maps-project,visang-maps-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-02-28,2026-03-31,0.004,gibibyte month,0.000000,0
Visang,0181E3-ADBFEC-44869E,visang-maps-project,visang-maps-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-02-28,2026-03-31,0.014,gibibyte month,0.000000,0
webtour,0157E8-7C6094-535293,webtour - project,webtour-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,Default,,사용량,2026-02-28,2026-03-31,0.007,gibibyte month,0.000000,0
webtour,0157E8-7C6094-535293,webtour - project,webtour-project,sphinfo.co.kr,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,Default,,사용량,2026-02-28,2026-03-31,0.11,gibibyte month,0.000000,0
etc,01E541-1BB125-2312C6,SPH-BIGDATA,sph-bigdata,sphinfo.co.kr,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Seoul,59CF-0E01-97FE,,RESELLER_MARGIN,사용량,2026-02-28,2026-02-28,,,-0.000004,-0
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Cloud Logging,5490-F7B7-8DF6,Log Storage cost,143F-A1B0-E0BE,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-16,,,-0.000009,-0
Japan-Rocket-Now,01EE8F-8560CA-DA017C,Japan-Rocket-Now-customer,coupang-eats-customer,sphinfo.co.kr > Japan Rocket Now,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Tokyo,1845-1496-2891,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-30,,,-0.000062,-0
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Tokyo,1845-1496-2891,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-30,,,-0.000249,-0
Billing Account for sphinfo.co.kr,01DA80-8E7EBE-D7F984,SPH-AgentSpace,sph-agentspace,sphinfo.co.kr > sph-test,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-13,,,-0.009156,-0
git-kia-motors,014168-C030CA-B4BB88,git-kia-motors - project,git-kia-motors-project,sphinfo.co.kr,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-30,,,-0.027991,-0
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-30,,,-0.044593,-0
Billing Account for sphinfo.co.kr,01DA80-8E7EBE-D7F984,SPH-AgentSpace,sph-agentspace,sphinfo.co.kr > sph-test,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Seoul,59CF-0E01-97FE,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-13,,,-0.085072,-0
hankookn,019AC5-EC076F-EE6577,HankookTireHompage,booming-argon-136523,sphinfo.co.kr > HankookTire,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-0.184323,-0
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,AlloyDB,C49F-B7F2-7416,AlloyDB Backup Storage in Northern Virginia,7E60-B832-4C24,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-1.041192,-1
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Seoul,59CF-0E01-97FE,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-30,,,-4.375348,-4
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-5.123479,-5
Billing Account for sphinfo.co.kr,01DA80-8E7EBE-D7F984,API Project,sphinfo.co.kr:api-project-277312133736,[폴더 또는 조직과 연결되지 않은 프로젝트],Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-30,,,-7.566592,-8
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Artifact Registry,149C-F9EC-3994,Artifact Registry Storage,8502-299A-ABAF,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-20.623395,-21
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-40.779965,-41
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Cloud Composer,1992-3666-B975,Cloud Composer Network Inter Zone Data Transfer Out,D81A-816C-2AAA,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-67.991118,-68
hankookn,019AC5-EC076F-EE6577,HankooktireGA4 BigQuery,hankooktirega4-bigquery,sphinfo.co.kr > HankookTire,BigQuery,24E6-581D-38E5,Streaming Insert (asia-northeast3),DA9D-3E88-D8D4,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-199.382088,-199
hankookn,019AC5-EC076F-EE6577,HankooktireGA4 BigQuery,hankooktirega4-bigquery,sphinfo.co.kr > HankookTire,BigQuery,24E6-581D-38E5,Active Logical Storage (asia-northeast3),E44D-16C0-DCD3,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-214.427741,-214
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Asia Multi-region,E653-0A40-3B69,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-30,,,-315.384013,-315
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-30,,,-315.605075,-316
etc,01E541-1BB125-2312C6,golfzon,sphinfo-2012,sphinfo.co.kr,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Seoul,59CF-0E01-97FE,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-30,,,-622.070981,-622
coupang,019ED0-3A1D89-455040,coupang-04 - project,coupang4-project,sphinfo.co.kr > coupang,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-30,,,-624.374739,-624
hankookn,019AC5-EC076F-EE6577,HankooktireGA4 BigQuery,hankooktirega4-bigquery,sphinfo.co.kr > HankookTire,BigQuery,24E6-581D-38E5,Active Logical Storage,947D-3B46-7781,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-698.928561,-699
hankookn,019AC5-EC076F-EE6577,HankooktireGA4 BigQuery,hankooktirega4-bigquery,sphinfo.co.kr > HankookTire,BigQuery,24E6-581D-38E5,Streaming Insert,934C-4547-E59A,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-816.902763,-817
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Cloud Storage,95FF-2EF5-5EA1,Regional Standard Class A Operations,4DBF-185F-A415,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-1162.192619,-1162
etc,01E541-1BB125-2312C6,SPH-BIGDATA,sph-bigdata,sphinfo.co.kr,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-30,,,-1313.254090,-1313
nhn,01775C-1F3AE8-963929,Band-GMAP-Project,band-gmap-project,sphinfo.co.kr > naver,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-1327.844086,-1328
hankookn,019AC5-EC076F-EE6577,HankooktireGA4 BigQuery,hankooktirega4-bigquery,sphinfo.co.kr > HankookTire,BigQuery,24E6-581D-38E5,Long Term Logical Storage (asia-northeast3),418B-0BC7-A7F1,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-1665.005855,-1665
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-2395.394577,-2395
nhn,01775C-1F3AE8-963929,Naver-GMAP-PlacePoi-Project,naver-gmap-placepoi-project,sphinfo.co.kr > naver,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-26,,,-3548.495622,-3548
hankookn,019AC5-EC076F-EE6577,HankooktireGA4 BigQuery,hankooktirega4-bigquery,sphinfo.co.kr > HankookTire,BigQuery,24E6-581D-38E5,Long Term Logical Storage,993F-6B6B-DCC4,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-3845.172526,-3845
coupang,019ED0-3A1D89-455040,coupang-04 - project,coupang4-project,sphinfo.co.kr > coupang,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-11164.124825,-11164
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-24122.549697,-24123
coupang,019ED0-3A1D89-455040,coupang-04 - project,coupang4-project,sphinfo.co.kr > coupang,Places API,213C-9623-1402,Places - Text Search,E95A-86C7-7F47,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-25413.801388,-25414
coupang,019ED0-3A1D89-455040,coupang-04 - project,coupang4-project,sphinfo.co.kr > coupang,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-31120.083723,-31120
nhn,01775C-1F3AE8-963929,Naver-GMAP-PlacePoi-Project,naver-gmap-placepoi-project,sphinfo.co.kr > naver,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-26,,,-32231.912911,-32232
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API (New),0776-5E2E-55E3,Places API Place Details Enterprise + Atmosphere,EB23-5ECC-F753,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-34358.835713,-34359
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-38969.370561,-38969
lg-dmst,0171B4-1575B6-A3A335,dmst-LGEAI,dmst-lgeai,sphinfo.co.kr > lg-dmst,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-39919.534632,-39920
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-40204.249744,-40204
coupang,019ED0-3A1D89-455040,coupang-01 - project,map-for-work-ext-102831228,sphinfo.co.kr > coupang,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-51428.834694,-51429
coupang,019ED0-3A1D89-455040,coupang-04 - project,coupang4-project,sphinfo.co.kr > coupang,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-51866.806443,-51867
hankookn,019AC5-EC076F-EE6577,HankookTireHompage,booming-argon-136523,sphinfo.co.kr > HankookTire,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-59870.885968,-59871
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-64948.951227,-64949
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,AlloyDB,C49F-B7F2-7416,AlloyDB Instance vCPU Cores in Northern Virginia,718D-9B7C-8026,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-67300.572292,-67301
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API,213C-9623-1402,Contact Data,F095-CD01-81B2,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-68670.737812,-68671
hankookn,019AC5-EC076F-EE6577,HankookTireHompage,booming-argon-136523,sphinfo.co.kr > HankookTire,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-77458.634982,-77459
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,AlloyDB,C49F-B7F2-7416,AlloyDB Instance RAM Usage in Northern Virginia,233F-15CC-157E,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-91255.013225,-91255
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-92078.478644,-92078
nhn,01775C-1F3AE8-963929,Band-GMAP-Project,band-gmap-project,sphinfo.co.kr > naver,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-96533.166566,-96533
nhn,01775C-1F3AE8-963929,Naver-GMAP-PlacePoi-Project,naver-gmap-placepoi-project,sphinfo.co.kr > naver,Maps Static API,CF79-2786-ADFC,Static Maps,3C2D-B525-2E5F,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-104319.488484,-104319
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API,213C-9623-1402,Atmosphere Data,D63D-5CC5-302A,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-114451.229906,-114451
etc,01E541-1BB125-2312C6,gmp-test-project,gmp-test-project-277107,sphinfo.co.kr > sph-test,Cloud Composer,1992-3666-B975,Cloud Composer 3 standard milli DCU-hours (us-central1),C76D-0D2E-92D7,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-119238.030781,-119238
coupang,019ED0-3A1D89-455040,coupang-04 - project,coupang4-project,sphinfo.co.kr > coupang,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-127354.346195,-127354
coupang,019ED0-3A1D89-455040,coupang-04 - project,coupang4-project,sphinfo.co.kr > coupang,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-136866.308531,-136866
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Places API,213C-9623-1402,Autocomplete - Per Request,7384-2DE4-D388,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-154580.228462,-154580
lg-dmst,0171B4-1575B6-A3A335,dmst-LGEAI,dmst-lgeai,sphinfo.co.kr > lg-dmst,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-178228.847485,-178229
nhn,01775C-1F3AE8-963929,Naver-GMAP-PlacePoi-Project,naver-gmap-placepoi-project,sphinfo.co.kr > naver,Places API,213C-9623-1402,Places - Text Search,E95A-86C7-7F47,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-26,,,-223664.354764,-223664
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Places API (New),0776-5E2E-55E3,Places API Text Search Enterprise,E967-44BC-B44D,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-326131.791334,-326132
hankookn,019AC5-EC076F-EE6577,HankookTireHompage,booming-argon-136523,sphinfo.co.kr > HankookTire,Places API,213C-9623-1402,Places Details,FC5C-DF28-543F,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-327616.936406,-327617
nhn,01775C-1F3AE8-963929,Line-GMAP-Demaecan-Project,line-gmap-demaecan-project,sphinfo.co.kr > naver,Directions API,B7D9-FDCB-15D8,Directions,28A8-3EB4-4595,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-366560.330303,-366560
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Distance Matrix API,E1D8-71A6-53DE,Distance Matrix,C1B6-FF9D-7700,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-401210.280836,-401210
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-407743.414495,-407743
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API (New),0776-5E2E-55E3,Places API Place Details Photos,DCD1-FE97-8C71,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-483666.962714,-483667
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-513312.698040,-513313
hanatour,016740-391F9E-D9ACDA,hanatour - project,map-for-work-ext-125836178,sphinfo.co.kr > hanatour,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-514346.639449,-514347
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Geocoding API,0AC2-4B25-C429,Geocoding,BAC8-4E68-E261,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-621357.078729,-621357
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-765597.589042,-765598
nhn,01775C-1F3AE8-963929,Band-GMAP-Project,band-gmap-project,sphinfo.co.kr > naver,Places API (New),0776-5E2E-55E3,Places API Text Search Pro,4FDA-34B1-A910,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-952858.987552,-952859
samsung-dotcom,016022-EF4338-D39393,samsung-dotcom - project,map-for-work-ext-95010639,sphinfo.co.kr,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-1770523.448014,-1770523
nhn,01775C-1F3AE8-963929,Line-GMAP-Demaecan-Project,line-gmap-demaecan-project,sphinfo.co.kr > naver,Google Maps Platform - Routes,0161-1616-FF1D,Routes: Compute Routes Essentials,9EFF-679A-9B16,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-1860798.398581,-1860798
coupang,019ED0-3A1D89-455040,coupang-02 - project,coupang2-project,sphinfo.co.kr > coupang,Maps API,1934-AA85-20F9,Dynamic Maps,FAF4-3B2D-51B2,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-2342776.437363,-2342776
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API (New),0776-5E2E-55E3,Places API Text Search Pro,4FDA-34B1-A910,,RESELLER_MARGIN,사용량,2026-02-28,2026-03-31,,,-3502643.167708,-3502643
lg-dotcom,0107E5-3B708B-6A9262,lg-dotcom - project,map-for-work-ext-141712758,sphinfo.co.kr,Places API,213C-9623-1402,Autocomplete without Places Details - Per Session,B52C-8320-6DC5,Default,,사용량,2026-02-27,2026-03-30,"57,823",count,1282271.136566,1282271
nhn,01775C-1F3AE8-963929,naver - project,decoded-pivot-795,sphinfo.co.kr > naver,Places API (New),0776-5E2E-55E3,Places API Place Details Enterprise + Atmosphere,EB23-5ECC-F753,Default,,사용량,2026-02-27,2026-03-30,"23,679",count,809588.912998,809589
